2026-03-30T03:11:33 UTC | INFO     | main | ============================================================
2026-03-30T03:11:33 UTC | INFO     | main | AUTOMATED STOCK RESEARCH SYSTEM — starting run
2026-03-30T03:11:33 UTC | INFO     | main | DISCLAIMER: This system does NOT perform trading, does NOT give investment advice, and does NOT make price predictions. It is a research data aggregation and scoring tool only.
2026-03-30T03:11:33 UTC | INFO     | main | ============================================================
2026-03-30T03:11:33 UTC | INFO     | main | [DEBUG] FORCE_TICKERS detected — entering debug mode
2026-03-30T03:11:33 UTC | INFO     | state_manager | New trading day (2026-03-30) — resetting state
2026-03-30T03:11:33 UTC | INFO     | main | [DEBUG] Using slot: 9:45-11:15
2026-03-30T03:11:33 UTC | INFO     | main | [DEBUG] Force-ticker mode active — tickers: ['XOM', 'CVX', 'COP']
2026-03-30T03:11:33 UTC | INFO     | main | [DEBUG] Skipping all sector/news gates
2026-03-30T03:11:34 UTC | INFO     | market_collector | Index dow: 45166.64 Falling (-1.73%)
2026-03-30T03:11:34 UTC | INFO     | market_collector | Index sp500: 6368.85 Falling (-1.67%)
2026-03-30T03:11:34 UTC | INFO     | market_collector | Index nasdaq: 20948.36 Falling (-2.15%)
2026-03-30T03:11:34 UTC | INFO     | market_regime | VIX fetched: 31.05
2026-03-30T03:11:34 UTC | INFO     | market_regime | Regime: elevated vix=31.05 risk_mult=1.2 opp_mult=0.85
2026-03-30T03:11:58 UTC | INFO     | market_breadth | Market breadth: 42/130 advancing (0.32) — weak breadth — most stocks declining
2026-03-30T03:11:58 UTC | INFO     | sector_breadth_ma | Sector breadth MA technology: 0/10 = 0.00 (sector is structurally weak)
2026-03-30T03:11:59 UTC | INFO     | sector_breadth_ma | Sector breadth MA semiconductors: 1/10 = 0.10 (sector is structurally weak)
2026-03-30T03:12:00 UTC | INFO     | sector_breadth_ma | Sector breadth MA healthcare: 3/10 = 0.30 (mixed signals)
2026-03-30T03:12:01 UTC | INFO     | sector_breadth_ma | Sector breadth MA financials: 0/10 = 0.00 (sector is structurally weak)
2026-03-30T03:12:02 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_discretionary: 0/10 = 0.00 (sector is structurally weak)
2026-03-30T03:12:03 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_staples: 1/10 = 0.10 (sector is structurally weak)
2026-03-30T03:12:04 UTC | INFO     | sector_breadth_ma | Sector breadth MA industrials: 0/10 = 0.00 (sector is structurally weak)
2026-03-30T03:12:05 UTC | INFO     | sector_breadth_ma | Sector breadth MA defense: 0/10 = 0.00 (sector is structurally weak)
2026-03-30T03:12:06 UTC | INFO     | sector_breadth_ma | Sector breadth MA energy: 10/10 = 1.00 (sector is genuinely strong)
2026-03-30T03:12:07 UTC | INFO     | sector_breadth_ma | Sector breadth MA materials: 3/10 = 0.30 (mixed signals)
2026-03-30T03:12:09 UTC | INFO     | sector_breadth_ma | Sector breadth MA utilities: 7/10 = 0.70 (healthy participation)
2026-03-30T03:12:09 UTC | INFO     | sector_breadth_ma | Sector breadth MA real_estate: 2/10 = 0.20 (sector is structurally weak)
2026-03-30T03:12:10 UTC | INFO     | sector_breadth_ma | Sector breadth MA communication_services: 5/10 = 0.50 (mixed signals)
2026-03-30T03:12:12 UTC | INFO     | sector_momentum | Top 5 sectors: ['energy', 'materials', 'utilities', 'consumer_staples', 'industrials']
2026-03-30T03:12:12 UTC | INFO     | sector_momentum | Sector momentum history updated (2 entries)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation technology: rank 4 -> 12 speed=-8 (rapidly losing strength)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation healthcare: rank 7 -> 6 speed=1 (stable)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation financials: rank 3 -> 8 speed=-5 (rapidly losing strength)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation consumer_discretionary: rank 8 -> 9 speed=-1 (stable)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation consumer_staples: rank 10 -> 4 speed=6 (rapidly gaining strength)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation industrials: rank 6 -> 5 speed=1 (stable)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation materials: rank 13 -> 2 speed=11 (rapidly gaining strength)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation energy: rank 1 -> 1 speed=0 (stable)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation utilities: rank 12 -> 3 speed=9 (rapidly gaining strength)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation real_estate: rank 9 -> 7 speed=2 (gaining momentum)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation communication_services: rank 5 -> 13 speed=-8 (rapidly losing strength)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation semiconductors: rank 2 -> 10 speed=-8 (rapidly losing strength)
2026-03-30T03:12:12 UTC | INFO     | sector_rotation_speed | Rotation defense: rank 11 -> 11 speed=0 (stable)
2026-03-30T03:12:12 UTC | INFO     | news_collector | reuters RSS: fetched 0 articles
2026-03-30T03:12:13 UTC | INFO     | news_collector | ft RSS: fetched 9 articles
2026-03-30T03:12:13 UTC | INFO     | news_collector | Finnhub: fetched 100 articles
2026-03-30T03:12:13 UTC | INFO     | news_collector | Filter: 109 raw → 24 passed
2026-03-30T03:12:13 UTC | INFO     | news_collector | Dedup: 24 → 24 articles
2026-03-30T03:12:13 UTC | INFO     | news_collector | Sector confirmed: defense score=9.9 headlines=3
