2026-04-11T02:04:47 UTC | INFO     | main | ============================================================
2026-04-11T02:04:47 UTC | INFO     | main | AUTOMATED STOCK RESEARCH SYSTEM — starting run
2026-04-11T02:04:47 UTC | INFO     | main | DISCLAIMER: This system does NOT perform trading, does NOT give investment advice, and does NOT make price predictions. It is a research data aggregation and scoring tool only.
2026-04-11T02:04:47 UTC | INFO     | main | ============================================================
2026-04-11T02:04:47 UTC | INFO     | main | [DEBUG] FORCE_TICKERS detected — entering debug mode
2026-04-11T02:04:47 UTC | WARNING  | main | Validated tickers file is 32 days old (limit 30). Consider re-running validate_tickers.py.
2026-04-11T02:04:47 UTC | INFO     | state_manager | New trading day (2026-04-11) — resetting state
2026-04-11T02:04:47 UTC | INFO     | main | [DEBUG] Using slot: 9:45-11:15
2026-04-11T02:04:47 UTC | INFO     | main | [DEBUG] Force-ticker mode active — tickers: ['NVDA']
2026-04-11T02:04:47 UTC | INFO     | main | [DEBUG] Active subsystems: ['sub1', 'sub2', 'sub3', 'sub4', 'sub5', 'sub6']
2026-04-11T02:04:47 UTC | INFO     | main | [DEBUG] Dry run: True
2026-04-11T02:04:47 UTC | INFO     | main | [DEBUG] Skipping all sector/news gates
2026-04-11T02:04:47 UTC | INFO     | market_collector | Index dow: 47916.57 Falling (-0.56%)
2026-04-11T02:04:47 UTC | INFO     | market_collector | Index sp500: 6816.89 Falling (-0.11%)
2026-04-11T02:04:47 UTC | INFO     | market_collector | Index nasdaq: 22902.89 Rising (+0.35%)
2026-04-11T02:04:47 UTC | INFO     | market_regime | VIX fetched: 19.23
2026-04-11T02:04:47 UTC | INFO     | market_regime | Regime: normal vix=19.23 risk_mult=1.0 opp_mult=1.0
2026-04-11T02:05:10 UTC | INFO     | market_breadth | Market breadth: 40/130 advancing (0.31) — weak breadth — most stocks declining
2026-04-11T02:05:10 UTC | INFO     | spy_sma | [SPY] price=679.46 sma200=660.97 above=True
2026-04-11T02:05:14 UTC | INFO     | market_breadth | [B200] 83/125 above 200d SMA = 66.4%
2026-04-11T02:05:14 UTC | INFO     | market_regime_classifier | [MRC] regime=BULL score=3 spy_above=True vix=19.23 breadth_pct=66.4
2026-04-11T02:05:14 UTC | INFO     | main | [MR] market_regime=BULL score=3 breadth_pct=66.4
2026-04-11T02:05:14 UTC | INFO     | sector_breadth_ma | Sector breadth MA technology: 4/10 = 0.40 (mixed signals)
2026-04-11T02:05:15 UTC | INFO     | sector_breadth_ma | Sector breadth MA semiconductors: 9/10 = 0.90 (sector is genuinely strong)
2026-04-11T02:05:16 UTC | INFO     | sector_breadth_ma | Sector breadth MA healthcare: 2/10 = 0.20 (sector is structurally weak)
2026-04-11T02:05:17 UTC | INFO     | sector_breadth_ma | Sector breadth MA financials: 6/10 = 0.60 (healthy participation)
2026-04-11T02:05:18 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_discretionary: 5/10 = 0.50 (mixed signals)
2026-04-11T02:05:19 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_staples: 5/10 = 0.50 (mixed signals)
2026-04-11T02:05:20 UTC | INFO     | sector_breadth_ma | Sector breadth MA industrials: 8/10 = 0.80 (sector is genuinely strong)
2026-04-11T02:05:21 UTC | INFO     | sector_breadth_ma | Sector breadth MA defense: 1/10 = 0.10 (sector is structurally weak)
2026-04-11T02:05:22 UTC | INFO     | sector_breadth_ma | Sector breadth MA energy: 7/10 = 0.70 (healthy participation)
2026-04-11T02:05:23 UTC | INFO     | sector_breadth_ma | Sector breadth MA materials: 7/10 = 0.70 (healthy participation)
2026-04-11T02:05:24 UTC | INFO     | sector_breadth_ma | Sector breadth MA utilities: 10/10 = 1.00 (sector is genuinely strong)
2026-04-11T02:05:25 UTC | INFO     | sector_breadth_ma | Sector breadth MA real_estate: 8/10 = 0.80 (sector is genuinely strong)
2026-04-11T02:05:26 UTC | INFO     | sector_breadth_ma | Sector breadth MA communication_services: 2/10 = 0.20 (sector is structurally weak)
2026-04-11T02:05:28 UTC | INFO     | sector_momentum | Top 5 sectors: ['semiconductors', 'technology', 'industrials', 'consumer_discretionary', 'real_estate']
2026-04-11T02:05:28 UTC | INFO     | sector_momentum | Sector momentum history updated (6 entries)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation technology: rank 4 -> 2 speed=2 (gaining momentum)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation healthcare: rank 7 -> 12 speed=-5 (rapidly losing strength)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation financials: rank 3 -> 9 speed=-6 (rapidly losing strength)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation consumer_discretionary: rank 8 -> 4 speed=4 (rapidly gaining strength)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation consumer_staples: rank 10 -> 11 speed=-1 (stable)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation industrials: rank 6 -> 3 speed=3 (gaining momentum)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation materials: rank 13 -> 6 speed=7 (rapidly gaining strength)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation energy: rank 1 -> 13 speed=-12 (rapidly losing strength)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation utilities: rank 12 -> 10 speed=2 (gaining momentum)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation real_estate: rank 9 -> 5 speed=4 (rapidly gaining strength)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation communication_services: rank 5 -> 8 speed=-3 (losing momentum)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation semiconductors: rank 2 -> 1 speed=1 (stable)
2026-04-11T02:05:28 UTC | INFO     | sector_rotation_speed | Rotation defense: rank 11 -> 7 speed=4 (rapidly gaining strength)
2026-04-11T02:05:28 UTC | INFO     | news_collector | reuters RSS: fetched 0 articles
2026-04-11T02:05:28 UTC | INFO     | news_collector | ft RSS: fetched 11 articles
2026-04-11T02:05:28 UTC | INFO     | news_collector | Finnhub: fetched 100 articles
2026-04-11T02:05:28 UTC | INFO     | news_collector | Filter: 111 raw → 37 passed
2026-04-11T02:05:28 UTC | INFO     | news_collector | Dedup: 37 → 37 articles
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: defense score=8.1 headlines=2
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: energy score=12.4 headlines=3
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: materials score=11.1 headlines=3
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: technology score=24.8 headlines=7
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: consumer_discretionary score=36.7 headlines=11
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: consumer_staples score=14.9 headlines=5
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector gated: semiconductors score=6.3 headlines=1 (need score>=4, headlines>=2)
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector gated: communication_services score=5.2 headlines=1 (need score>=4, headlines>=2)
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: industrials score=11.7 headlines=3
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: utilities score=17.9 headlines=7
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: financials score=27.0 headlines=8
2026-04-11T02:05:28 UTC | INFO     | news_collector | Sector confirmed: real_estate score=16.7 headlines=6
2026-04-11T02:05:28 UTC | INFO     | news_collector | Confirmed sectors: ['defense', 'energy', 'materials', 'technology', 'consumer_discretionary', 'consumer_staples', 'industrials', 'utilities', 'financials', 'real_estate']
2026-04-11T02:05:28 UTC | INFO     | market_collector | get_index_history dow: 30 points
2026-04-11T02:05:28 UTC | INFO     | market_collector | get_index_history sp500: 30 points
2026-04-11T02:05:29 UTC | INFO     | market_collector | get_index_history nasdaq: 30 points
2026-04-11T02:05:29 UTC | INFO     | main | [DEBUG] Processing forced ticker: NVDA
2026-04-11T02:05:29 UTC | INFO     | financial_parser | NVDA: using cached financials (3d old)
2026-04-11T02:05:29 UTC | INFO     | volume_confirmation | NVDA volume ratio=0.87 score=0.29 label=normal trading activity
2026-04-11T02:05:29 UTC | INFO     | risk_adjusted_momentum | NVDA RAM raw=0.88 score=0.54
2026-04-11T02:05:29 UTC | INFO     | multi_timeframe_momentum | NVDA MTF 1m=1.3976273292353414 3m=1.945642156913276 6m=-0.24286338644006306 score=0.52
2026-04-11T02:05:29 UTC | INFO     | trend_stability | NVDA trend stability: dev=0.0416 score=0.58
2026-04-11T02:05:29 UTC | INFO     | drawdown_risk | NVDA drawdown=3.5% score=0.91
2026-04-11T02:05:29 UTC | INFO     | risk_model | Risk score: raw=20.2 penalty=0 mult=1.0 final=20.2
2026-04-11T02:05:29 UTC | INFO     | opportunity_model | Opp score: b1=72.4 b2=53.9 b3=41.6 raw=58.8 x1.0 x0.85 = 50.0
2026-04-11T02:05:29 UTC | INFO     | signal_agreement | Signal agreement: m=0.54 s=0.50 e=0.50 v=0.29 -> 0.039
2026-04-11T02:05:29 UTC | INFO     | opportunity_model | Composite confidence: 56.2 (Moderate confidence)
2026-04-11T02:05:29 UTC | INFO     | main | [DEBUG] NVDA: conf=56.2 risk=20.2 opp=50.0
2026-04-11T02:05:29 UTC | INFO     | main | [DEBUG][EQ] Running EQ analysis on 1 forced tickers
2026-04-11T02:05:30 UTC | INFO     | main | [ROT] Running rotation analysis on 1 candidates
2026-04-11T02:05:31 UTC | INFO     | main | [ROT] Enrichment complete. 1 enriched / 1 total
2026-04-11T02:05:31 UTC | INFO     | main | [PS] Running price structure analysis on 1 forced tickers
2026-04-11T02:05:31 UTC | INFO     | main | [PS] Enrichment complete. 1 enriched / 1 total
2026-04-11T02:05:31 UTC | INFO     | main | [ER] Event risk enrichment complete. 1/1 processed
2026-04-11T02:05:44 UTC | INFO     | main | [INS] Insider enrichment complete. 1/1 processed
2026-04-11T02:05:44 UTC | INFO     | expectations | [EXP] NVDA: no Finnhub token — skipping beat streak
2026-04-11T02:05:44 UTC | INFO     | main | [EXP] Expectations enrichment complete. 1/1 processed
2026-04-11T02:05:44 UTC | INFO     | main | [PL][DEBUG] Portfolio analysis skipped — fewer than 2 candidates
2026-04-11T02:05:44 UTC | INFO     | main | [DEBUG][PT] Sub6 suppressed — dry_run=True protects ledger from test tickers
2026-04-11T02:05:44 UTC | INFO     | dashboard_builder | tests.json updated. Total entries: 1
2026-04-11T02:05:44 UTC | INFO     | dashboard_builder | tests.html written (test run)
2026-04-11T02:05:44 UTC | INFO     | dashboard_builder | [DEBUG] build_dashboard complete (test path). Subs: sub1, sub2, sub3, sub4, sub5, sub6 | Tickers: ['NVDA']
2026-04-11T02:05:44 UTC | INFO     | main | [DEBUG] dry_run=True — email suppressed
2026-04-11T02:05:44 UTC | INFO     | main | [DEBUG] dry_run=True — git commit suppressed
2026-04-11T02:05:44 UTC | INFO     | main | [DEBUG] Force-ticker run complete. Tickers: ['NVDA'] | Subs: ['sub1', 'sub2', 'sub3', 'sub4', 'sub5', 'sub6'] | dry_run: True
2026-04-11T03:53:16 UTC | INFO     | main | ============================================================
2026-04-11T03:53:16 UTC | INFO     | main | AUTOMATED STOCK RESEARCH SYSTEM — starting run
2026-04-11T03:53:16 UTC | INFO     | main | DISCLAIMER: This system does NOT perform trading, does NOT give investment advice, and does NOT make price predictions. It is a research data aggregation and scoring tool only.
2026-04-11T03:53:16 UTC | INFO     | main | ============================================================
2026-04-11T03:53:16 UTC | INFO     | main | [DEBUG] FORCE_TICKERS detected — entering debug mode
2026-04-11T03:53:16 UTC | WARNING  | main | Validated tickers file is 32 days old (limit 30). Consider re-running validate_tickers.py.
2026-04-11T03:53:16 UTC | INFO     | main | [DEBUG] Using slot: 9:45-11:15
2026-04-11T03:53:16 UTC | INFO     | main | [DEBUG] Force-ticker mode active — tickers: ['AAPL']
2026-04-11T03:53:16 UTC | INFO     | main | [DEBUG] Active subsystems: ['sub1', 'sub2', 'sub3', 'sub4', 'sub5', 'sub6']
2026-04-11T03:53:16 UTC | INFO     | main | [DEBUG] Dry run: True
2026-04-11T03:53:16 UTC | INFO     | main | [DEBUG] Skipping all sector/news gates
2026-04-11T03:53:16 UTC | INFO     | market_collector | Index dow: 47916.57 Falling (-0.56%)
2026-04-11T03:53:16 UTC | INFO     | market_collector | Index sp500: 6816.89 Falling (-0.11%)
2026-04-11T03:53:16 UTC | INFO     | market_collector | Index nasdaq: 22902.89 Rising (+0.35%)
2026-04-11T03:53:16 UTC | INFO     | market_regime | VIX fetched: 19.23
2026-04-11T03:53:16 UTC | INFO     | market_regime | Regime: normal vix=19.23 risk_mult=1.0 opp_mult=1.0
2026-04-11T03:53:37 UTC | INFO     | market_breadth | Market breadth: 40/130 advancing (0.31) — weak breadth — most stocks declining
2026-04-11T03:53:37 UTC | INFO     | spy_sma | [SPY] price=679.46 sma200=660.97 above=True
2026-04-11T03:53:41 UTC | INFO     | market_breadth | [B200] 83/125 above 200d SMA = 66.4%
2026-04-11T03:53:41 UTC | INFO     | market_regime_classifier | [MRC] regime=BULL score=3 spy_above=True vix=19.23 breadth_pct=66.4
2026-04-11T03:53:41 UTC | INFO     | main | [MR] market_regime=BULL score=3 breadth_pct=66.4
2026-04-11T03:53:42 UTC | INFO     | sector_breadth_ma | Sector breadth MA technology: 4/10 = 0.40 (mixed signals)
2026-04-11T03:53:42 UTC | INFO     | sector_breadth_ma | Sector breadth MA semiconductors: 9/10 = 0.90 (sector is genuinely strong)
2026-04-11T03:53:43 UTC | INFO     | sector_breadth_ma | Sector breadth MA healthcare: 2/10 = 0.20 (sector is structurally weak)
2026-04-11T03:53:44 UTC | INFO     | sector_breadth_ma | Sector breadth MA financials: 6/10 = 0.60 (healthy participation)
2026-04-11T03:53:45 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_discretionary: 5/10 = 0.50 (mixed signals)
2026-04-11T03:53:46 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_staples: 5/10 = 0.50 (mixed signals)
2026-04-11T03:53:47 UTC | INFO     | sector_breadth_ma | Sector breadth MA industrials: 8/10 = 0.80 (sector is genuinely strong)
2026-04-11T03:53:48 UTC | INFO     | sector_breadth_ma | Sector breadth MA defense: 1/10 = 0.10 (sector is structurally weak)
2026-04-11T03:53:49 UTC | INFO     | sector_breadth_ma | Sector breadth MA energy: 7/10 = 0.70 (healthy participation)
2026-04-11T03:53:49 UTC | INFO     | sector_breadth_ma | Sector breadth MA materials: 7/10 = 0.70 (healthy participation)
2026-04-11T03:53:50 UTC | INFO     | sector_breadth_ma | Sector breadth MA utilities: 10/10 = 1.00 (sector is genuinely strong)
2026-04-11T03:53:51 UTC | INFO     | sector_breadth_ma | Sector breadth MA real_estate: 8/10 = 0.80 (sector is genuinely strong)
2026-04-11T03:53:52 UTC | INFO     | sector_breadth_ma | Sector breadth MA communication_services: 2/10 = 0.20 (sector is structurally weak)
2026-04-11T03:53:54 UTC | INFO     | sector_momentum | Top 5 sectors: ['semiconductors', 'technology', 'industrials', 'consumer_discretionary', 'real_estate']
2026-04-11T03:53:54 UTC | INFO     | sector_momentum | Sector momentum history updated (6 entries)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation technology: rank 4 -> 2 speed=2 (gaining momentum)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation healthcare: rank 7 -> 12 speed=-5 (rapidly losing strength)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation financials: rank 3 -> 9 speed=-6 (rapidly losing strength)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation consumer_discretionary: rank 8 -> 4 speed=4 (rapidly gaining strength)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation consumer_staples: rank 10 -> 11 speed=-1 (stable)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation industrials: rank 6 -> 3 speed=3 (gaining momentum)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation materials: rank 13 -> 6 speed=7 (rapidly gaining strength)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation energy: rank 1 -> 13 speed=-12 (rapidly losing strength)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation utilities: rank 12 -> 10 speed=2 (gaining momentum)
2026-04-11T03:53:54 UTC | INFO     | sector_rotation_speed | Rotation real_estate: rank 9 -> 5 speed=4 (rapidly gaining strength)
